id,created,cus_mail,cus_name,cus_mobi,course_mode_id,course_schedule,payment_amount,payment_status,cus_pic_id,lead_source,payment_date,payment_method,total_fee,lead_id,actually_received,original_fee,cus_location_id
4875,2023-10-02 09:46:20,jennifer00@example.net,Brian Garner,(932)840-0320,2,102023,2700000,Fully-paid,1659,GL,2023-10-02 00:00:00,TL,2700000,33811,2640600,7000000,1
4876,2023-10-02 13:28:51,johnfischer@example.org,Daniel Simmons,330.430.2151,2,102023,0,Fully-paid,15466,TTK,2023-10-02 00:00:00,GG,0,33848,0,4600000,1
4877,2023-10-02 13:58:42,omaradams@example.net,Robert Strickland,+1-616-966-7454x11497,1,092023,36288000,Fully-paid,1593,DN,2023-10-02 00:00:00,GG,36288000,32325,33600000,3800000,1
4878,2023-10-02 14:55:00,msmith@example.org,Rachel Hood,001-436-514-6226x100,2,102023,4067280,Fully-paid,55,OT,2023-10-02 00:00:00,GG,4067280,33847,3766000,4600000,1
4883,2023-10-02 17:25:24,kelleryvonne@example.net,Nicole Bass,+1-244-665-0679x53406,2,102023,4800000,Fully-paid,55,,2023-10-02 00:00:00,TL,4800000,33855,4713000,5900000,2
4885,2023-10-02 17:42:05,lynn13@example.com,James Roach,410-904-4124x58520,2,102023,4799000,Fully-paid,5457,FB,2023-10-02 00:00:00,GG,4799000,33852,4799000,7200000,1
4880,2023-10-02 16:47:11,loganjennifer@example.com,Janet Clark,001-831-955-2837x59298,1,102023,11986920,Fully-paid,55,FB,2023-10-02 00:00:00,GG,11986920,30910,11099000,18100000,1
4881,2023-10-02 16:55:43,terribailey@example.com,Amanda Hart,+1-961-223-6812,2,102023,5173000,Fully-paid,55,WOM,2023-10-02 00:00:00,TL,4800000,33690,4600000,5900000,2
4884,2023-10-02 17:39:33,steven74@example.com,Jeffery Cooper,(516)983-6237,2,102023,4067280,,13220,OT,2023-09-30 00:00:00,GG,4067280,33841,3766000,4600000,1
4886,2023-10-02 17:42:06,lawsonrickey@example.org,Nichole Reeves,5466902972,2,102023,4067280,,13220,OT,2023-09-30 00:00:00,GG,4067280,33840,3766000,4600000,1
4887,2023-10-02 17:47:51,xhernandez@example.org,Julian Phillips,407.673.5266,2,102023,4067280,,13220,WOM,2023-09-30 00:00:00,GG,4067280,33808,3766000,4600000,1
4888,2023-10-02 17:51:04,jennifer01@example.org,Marc May,(653)388-9209x41967,2,102023,4067280,Fully-paid,13220,WOM,2023-09-30 00:00:00,GG,4067280,33809,3766000,4600000,1
4889,2023-10-02 17:53:21,kramercheyenne@example.net,Austin Lewis,001-311-921-9983,2,102023,4067280,Fully-paid,13220,WOM,2023-09-30 00:00:00,GG,4067280,33810,3766000,4600000,1
4890,2023-10-03 13:51:35,evillanueva@example.org,Patty Mann,256.701.0590,2,999999,1250000,Deposit,1659,TTK,2023-10-03 00:00:00,FB,2500000,33128,1250000,7000000,1
4893,2023-10-05 10:22:19,strongderek@example.net,Preston Robles,001-865-475-0834,2,102023,4860000,Fully-paid,1593,DN,2023-10-05 00:00:00,GG,4860000,21210,4500000,5900000,1
4894,2023-10-05 11:10:45,tayala@example.org,Richard Peterson,+1-376-758-9757x981,1,092023,3800000,Past due,13256,FB,2023-10-05 00:00:00,GG,11399000,32484,3800000,17000000,1
4895,2023-10-05 13:48:14,schultzjustin@example.org,Scott Miller,001-840-852-8616x69781,2,092023,5000000,Past due,1659,FB,2023-10-05 00:00:00,GG,10150000,33058,5000000,15000000,1
4896,2023-10-05 13:54:28,robinsonlisa@example.org,Kimberly Harris,396-526-9175,1,102023,2000000,Past due,55,FB,2023-10-05 00:00:00,FB,4099000,32766,2000000,5400000,2
4898,2023-10-05 16:04:42,michaelriley@example.com,Elizabeth Sweeney,687-493-9116x67538,2,102023,2000000,Deposit,55,FB,2023-10-05 00:00:00,FB,3766000,33691,2000000,4600000,2
4899,2023-10-06 09:09:40,ritterkari@example.com,Matthew Cook,214.883.4154x014,1,102023,8298000,Fully-paid,55,FB,2023-10-05 00:00:00,TL,8298000,33915,8115444,13400000,1
4900,2023-10-06 14:46:37,kyle99@example.com,Steven Martin,605-326-9593x597,1,102023,4399000,Fully-paid,55,FB,2023-10-06 00:00:00,FB,4399000,33904,4399000,5400000,1
4901,2023-10-06 16:28:12,gutierrezadam@example.com,Hannah Banks,(529)722-5331x31327,1,102023,3200000,Fully-paid,13256,UP,2023-10-06 00:00:00,GG,3200000,33934,3200000,4000000,1
4902,2023-10-07 08:07:07,williamsrachel@example.org,Stephanie Norton,573.748.9124,2,102023,3316000,Fully-paid,10421,WOM,2023-10-06 00:00:00,FB,3316000,33944,3316000,4600000,1
4903,2023-10-07 08:13:39,sherriwarner@example.net,Jeffery Rowe,504.679.7847x48208,2,102023,3316000,Fully-paid,10421,FB,2023-10-07 00:00:00,FB,3316000,32134,3316000,4600000,1
4904,2023-10-07 08:43:36,brownstephen@example.com,Kathryn Moore,8599656517,1,112023,2099000,Past due,1659,UP,2023-10-05 00:00:00,FB,4099000,32787,2099000,5600000,1
4905,2023-10-07 23:02:39,zfloyd@example.net,Joseph Thomas,(421)646-0214x6448,2,102023,500000,Deposit,13256,FB,2023-10-07 00:00:00,FB,4500000,33921,500000,5900000,2
4906,2023-10-09 10:01:10,erikallen@example.net,Mike Gutierrez,266-658-6165x29488,,102023,3240000,Fully-paid,13256,DN,2023-10-07 00:00:00,GG,3240000,33483,3000000,4000000,1
4907,2023-10-09 11:07:57,davisglenda@example.org,Jennifer Franklin,623-446-5047x3081,2,102023,3766000,Fully-paid,1659,FB,2023-10-09 00:00:00,GG,3766000,33973,3464720,4600000,2
4908,2023-10-09 13:54:56,bridgetdixon@example.org,Jessica Allen,832-945-7136x0814,2,102023,4549000,Past due,10421,FB,2023-10-09 00:00:00,FB,9099000,33499,4549000,13000000,1
4909,2023-10-09 14:42:15,zfloyd@example.net,Joseph Thomas,(421)646-0214x6448,2,102023,4000000,Past due,13256,FB,2023-10-09 00:00:00,FB,4500000,33921,4000000,5900000,1
4910,2023-10-09 15:02:21,taylorwebster@example.org,Mark Rubio,+1-884-538-5008x3844,1,112023,1700000,Past due,13256,FB,2023-10-09 00:00:00,FB,2700000,32188,1700000,3800000,1
4911,2023-10-09 17:06:50,jeremy99@example.net,Shelley Burton,(467)348-5002x163,1,102023,1000000,Deposit,1659,FB,2023-10-09 00:00:00,FB,5166000,33977,1000000,7800000,1
4912,2023-10-09 22:21:38,andrewstravis@example.com,Angel Quinn,(369)764-8836,2,102023,2700000,Fully-paid,1659,FB,2023-10-09 00:00:00,FB,2700000,33966,2700000,7000000,1
4913,2023-10-10 10:44:18,johnsonkaren@example.net,Mrs. Carol Clark,985.968.7842,1,102023,4185000,Fully-paid,5457,TDF,2023-10-10 00:00:00,TL,4099000,33853,4185000,5400000,2
4914,2023-10-10 13:47:16,patrickwilliams@example.org,Vincent Maynard,493.863.6219,2,102023,1700000,Fully-paid,1659,FB,2023-10-10 00:00:00,FB,1700000,33995,1700000,2000000,1
4915,2023-10-10 13:53:16,evillanueva@example.org,Patty Mann,256.701.0590,2,102023,1250000,Past due,1659,TTK,2023-10-10 00:00:00,FB,1250000,33128,1250000,7000000,1
4916,2023-10-10 13:56:20,jason67@example.org,Ryan Baker,888-801-3326x878,2,999999,2700000,Fully-paid,1659,TTK,2023-10-10 00:00:00,FB,2700000,33167,2700000,7000000,1
4924,2023-10-12 09:53:01,jerry42@example.com,Carlos Jones,364-769-5335,1,102023,5466000,Fully-paid,10421,FB,2023-10-12 00:00:00,TL,5466000,33922,5236428,6700000,1
4918,2023-10-10 14:09:13,georgeeaton@example.net,Richard Hill,(680)837-5528,1,102023,4399000,Fully-paid,55,FB,2023-10-10 00:00:00,,4399000,33996,4302000,5400000,2
4919,2023-10-11 10:17:41,olsenanthony@example.com,Edward Brooks,612-827-4822x8436,2,102023,6799000,Fully-paid,13220,UP,2023-10-10 00:00:00,FB,6799000,34001,6799000,9600000,1
4920,2023-10-11 16:10:09,zbyrd@example.com,Melanie Casey,(522)904-0144,1,102023,3300000,Past due,13256,FB,2023-10-11 00:00:00,FB,5300000,33889,3300000,6700000,1
4921,2023-10-11 21:22:10,ibryan@example.net,Eric Ware,(349)631-3925,2,102023,3466000,Fully-paid,1659,FB,2023-10-11 00:00:00,FB,3466000,33953,3466000,4600000,1
4922,2023-10-12 09:19:12,vpeters@example.org,Mark Webster,8995711074,,112023,11899000,Fully-paid,55,HL,2023-10-11 00:00:00,GG,11899000,33909,11899000,17000000,2
4923,2023-10-12 09:23:25,twilliams@example.net,Gary Chung,693.332.8648x384,,092023,1950000,Past due,55,TDF,2023-10-11 00:00:00,FB,4950000,33098,1950000,5800000,1
4925,2023-10-12 11:14:40,timothy01@example.net,Ronald Davis Jr.,+1-659-921-3115x32939,2,112023,1000000,Deposit,13256,FB,2023-10-12 00:00:00,FB,6800000,33951,1000000,10000000,2
4926,2023-10-12 16:55:33,denisebauer@example.com,Benjamin Franklin,+1-566-242-6545,2,102023,4299000,Fully-paid,10421,WOM,2023-10-12 00:00:00,GG,4299000,32906,4299000,5900000,1
4927,2023-10-12 18:32:15,mary62@example.com,Darren Davila,001-363-906-4841,2,102024,4799000,Fully-paid,13220,TTK,2023-10-12 00:00:00,FB,4799000,34035,4799000,5900000,1
4928,2023-10-12 19:36:27,breannamoon@example.com,James Eaton,(792)347-5371,1,072023,6399000,Past due,13256,FB,2023-10-12 00:00:00,GG,11399000,32648,6399000,17000000,1
4929,2023-10-13 09:47:05,christy18@example.net,Bridget Thomas,001-211-757-1290x9791,1,102023,8899000,Fully-paid,55,FB,2023-10-13 00:00:00,TL,8899000,33906,8703000,12500000,2
4930,2023-10-13 17:29:30,jeremy99@example.net,Shelley Burton,(467)348-5002x163,1,102023,4166000,Past due,1659,FB,2023-10-13 00:00:00,FB,5166000,33977,4166000,7800000,1
4931,2023-10-13 19:19:59,rwilliams@example.org,Christina Kennedy,653.588.2738,2,102023,1500000,Fully-paid,13256,FB,2023-10-13 00:00:00,FB,1500000,34059,1500000,2000000,1
4932,2023-10-13 20:46:58,francisnguyen@example.com,Trevor Mann,347-405-5553x86509,1,102023,2200000,Deposit,10421,FB,2023-10-13 00:00:00,FB,4399000,34063,2200000,5400000,2
4934,2023-10-13 22:29:00,dalvarez@example.com,Taylor Jackson,252-487-2013,1,102023,6000000,Deposit,13256,FB,2023-10-13 00:00:00,TL,11399000,33816,5868000,17000000,1
4935,2023-10-14 09:52:03,sandersseth@example.org,Jacqueline Rodriguez,413-318-9137,,102023,3899000,Fully-paid,55,WOM,2023-10-14 00:00:00,FB,3899000,34066,3899000,5400000,2
4936,2023-10-14 09:58:11,vjames@example.org,Derrick Mccoy,651-758-1399,1,102023,3899000,Fully-paid,55,WOM,2023-10-14 00:00:00,FB,3899000,34065,3899000,5400000,2
4937,2023-10-14 10:02:20,kevinforbes@example.com,Candace Valenzuela,+1-703-520-5919,1,102023,3899000,Fully-paid,55,TDF,2023-10-14 00:00:00,FB,3899000,33835,3899000,5400000,2
4938,2023-10-14 12:01:13,hobbsstephen@example.org,Mary Harris,(753)422-4516x14372,1,102023,4400000,Fully-paid,55,FB,2023-10-14 00:00:00,FB,4400000,34046,4400000,5400000,1
4939,2023-10-15 20:46:30,cgonzalez@example.org,Zachary Mora,001-519-486-0891x0660,2,102023,1699000,Past due,5457,FB,2023-10-14 00:00:00,FB,3199000,33291,1699000,4600000,1
4940,2023-10-15 21:21:50,benjaminfrye@example.org,Matthew Ferrell DDS,001-602-679-5289,2,102023,1700000,Fully-paid,1659,FB,2023-10-15 00:00:00,FB,1700000,34057,1700000,2000000,1
4941,2023-10-15 21:26:07,valdezjasmine@example.com,Chase Johnson,+1-575-908-6284,1,102023,4399000,Fully-paid,1659,FB,2023-10-14 00:00:00,FB,4399000,33752,4399000,5400000,2
4942,2023-10-16 09:59:46,virginiawilson@example.com,Michele Robinson,(550)403-4006x77262,1,102023,5899000,Past due,5457,TDF,2023-10-16 00:00:00,FB,11899000,33657,5899000,17000000,1
4943,2023-10-16 10:08:57,jonathanrodriguez@example.com,Sarah Thomas,287-376-7672,2,102023,800000,Fully-paid,13220,UP,2023-10-16 00:00:00,FB,800000,34074,800000,999000,1
4944,2023-10-16 13:49:04,sarahwilliams@example.org,Abigail Cook,526.205.7960x3769,2,102023,11499000,Fully-paid,1659,TDF,2023-10-16 00:00:00,FB,11499000,34070,11499000,20300000,1
4945,2023-10-16 14:22:38,robertochoa@example.org,Sara Jones,632.740.3643x2944,2,102023,6694920,Fully-paid,5457,FB,2023-10-16 00:00:00,GG,6199000,33110,6694920,7900000,1
4946,2023-10-16 14:43:01,ustewart@example.com,Stephen Moyer,001-843-228-3407x1838,1,"102023,112023",11899000,Fully-paid,55,FB,2023-10-16 00:00:00,GG,11899000,34041,11899000,17000000,1
4947,2023-10-16 16:14:04,mckinneyjohn@example.net,Austin Lambert,+1-311-333-8640x91453,1,102023,9699000,Fully-paid,10421,FB,2023-10-16 00:00:00,FB,9699000,34080,9699000,15000000,1
4948,2023-10-16 18:28:08,cynthiathomas@example.com,John Bishop,7025537624,1,102023,4099000,Fully-paid,10421,TDF,2023-10-13 00:00:00,FB,4099000,33923,4099000,5400000,1
4949,2023-10-17 08:55:19,smithkara@example.net,Vanessa Keith,785-662-3187x3180,,102023,1800000,Fully-paid,1659,FB,2023-10-16 00:00:00,FB,1800000,34039,1800000,2500000,1
4950,2023-10-17 09:17:59,reedjeremy@example.org,Thomas Parker,001-242-867-3022x943,,102023,5166000,Fully-paid,13220,FB,2023-10-16 00:00:00,FB,5166000,33496,5166000,6700000,1
4951,2023-10-17 10:21:42,tara81@example.org,Jonathan Thompson,320.607.5856x188,1,102023,397000,Fully-paid,7094,OT,2023-10-17 00:00:00,FB,397000,,,,1
4952,2023-10-17 21:57:09,ylarsen@example.org,Michael Bautista,001-403-389-3188x15296,1,102023,11899000,Fully-paid,10421,HL,2023-10-17 00:00:00,FB,11899000,34125,11899000,17000000,1
4953,2023-10-18 15:35:32,bridget50@example.org,Michael Gutierrez,437-603-8389,1,102023,4099000,Fully-paid,1659,WOM,2023-10-18 00:00:00,TL,4099000,34095,4008822,5400000,2
4954,2023-10-18 16:51:46,ypatterson@example.org,Michael Doyle,001-973-796-1012x1867,0,102023,4099000,Fully-paid,1659,HL,2023-10-18 00:00:00,FB,4099000,34131,4099000,5400000,1
4955,2023-10-18 17:06:19,christopherjohnson@example.com,Jessica Lyons,+1-237-271-3128x41194,2,102023,3766000,Fully-paid,55,FB,2023-10-18 00:00:00,FB,3766000,34011,3766000,4600000,1
4956,2023-10-18 17:30:55,geoffrey48@example.net,Latoya Lopez,001-267-919-5714,1,102023,5466000,Fully-paid,55,FB,2023-10-18 00:00:00,FB,5466000,34081,5466000,6700000,2
4957,2023-10-18 21:21:01,duncanerica@example.net,Julie Galvan,528-821-6544,1,102023,3733000,Past due,13256,FB,2023-10-18 00:00:00,TL,3733000,33784,2665000,6700000,1
4958,2023-10-19 15:42:32,martinezjustin@example.org,Diana Brown,3663117734,2,102023,3766000,Fully-paid,13256,FB,2023-10-19 00:00:00,FB,3766000,32539,3766000,4600000,1
4959,2023-10-19 16:26:30,jenniferblack@example.net,Elizabeth Gonzalez,903.939.7339x139,1,112023,5466000,Fully-paid,55,FB,2023-10-19 00:00:00,TL,5466000,34130,5346000,8000000,2
4960,2023-10-20 09:26:24,mariah44@example.org,Hailey Castillo,001-292-456-0821x69854,2,112023,3400000,Fully-paid,5457,FB,2023-10-19 00:00:00,FB,3400000,34150,3400000,4600000,1
4961,2023-10-20 10:45:48,samanthaperez@example.net,Cindy Travis,695.685.2331x71953,1,102023,3400000,Fully-paid,1659,UP,2023-10-20 00:00:00,FB,3400000,34163,3400000,4000000,1
4962,2023-10-20 12:42:35,tammylee@example.org,Justin Rogers,(789)779-5122,1,102023,1899000,Deposit,10421,HL,2023-10-20 00:00:00,GG,11899000,34154,1899000,17000000,2
4963,2023-10-21 09:43:50,andrewmartinez@example.org,Andrew Keller,803.313.1051,1,102023,3672000,Fully-paid,10421,FB,2023-10-20 00:00:00,GG,3672000,26665,3400000,4000000,2
4981,2023-10-25 18:00:01,jeremymiller@example.com,Brenda Cain,+1-301-373-3977x991,2,112023,3466000,Fully-paid,10421,HL,2023-10-25 00:00:00,FB,3466000,34226,3466000,6700000,5
4966,2023-10-25 09:22:19,lisa56@example.org,Veronica Cochran,526.705.2511x31321,1,102023,11599000,Fully-paid,10421,TDF,2023-10-25 00:00:00,GG,11599000,34176,11599000,17000000,2
4967,2023-10-25 09:30:26,michelleadams@example.org,Holly Flynn,001-813-963-5828x874,2,102023,3266000,Fully-paid,1659,FB,2023-10-24 00:00:00,FB,3266000,34043,3266000,5400000,1
4968,2023-10-25 09:34:56,vaughanjeanette@example.net,Elizabeth Rowe,811-580-1821x6905,1,102023,11599000,Fully-paid,55,TDF,2023-10-24 00:00:00,GG,11599000,34175,11599000,17000000,2
4969,2023-10-25 09:40:46,gregory97@example.com,Thomas Brock,615-683-8349,2,112023,1700000,Fully-paid,1659,FB,2023-10-24 00:00:00,FB,1700000,33793,1700000,2500000,2
4970,2023-10-25 09:43:14,stephaniehenry@example.org,William Ellis,992-728-7163,2,102023,1633000,Deposit,13256,WOM,2023-10-23 00:00:00,FB,3266000,33739,1633000,6700000,1
4971,2023-10-25 09:45:25,richjudith@example.org,Darlene Simmons,+1-426-355-5890x82413,2,102023,1633000,Deposit,13256,GL,2023-10-23 00:00:00,FB,3266000,32664,1633000,6700000,1
4975,2023-10-25 11:27:44,timothy01@example.net,Ronald Davis Jr.,+1-659-921-3115x32939,2,102023,5800000,Deposit,13256,FB,2023-10-25 00:00:00,FB,6800000,33951,5800000,12500000,1
5002,2023-10-30 17:06:07,nancymaldonado@example.org,Deborah Hickman,001-887-371-1092x4209,2,102023,10099000,Fully-paid,55,FB,2023-10-30 00:00:00,TL,10099000,32675,9917218,17000000,2
5007,2023-10-31 14:51:39,mgonzalez@example.net,Alicia Chavez,465-421-9122,2,112023,1353000,Deposit,10421,FB,2023-10-31 00:00:00,FB,4130000,34280,1353000,6700000,2
4979,2023-10-25 17:17:22,zhiggins@example.com,Taylor Gordon,563-612-8088x7214,1,112023,1000000,Deposit,13256,WOM,2023-10-25 00:00:00,FB,4690000,34100,1000000,6700000,1
5006,2023-10-31 13:46:20,youngtony@example.net,Matthew Williams,001-258-888-4171,1,112023,10200000,Fully-paid,1659,FB,2023-10-31 00:00:00,GG,10200000,33747,10200000,17000000,1
5005,2023-10-31 08:48:38,hhoffman@example.com,Jeffrey Day,+1-661-379-0595x561,1,112024,7399000,Past due,5457,,2023-10-30 00:00:00,GG,10899000,33783,7399000,17000000,2
5003,2023-10-30 20:03:33,jgrant@example.net,Stephanie Holmes,(465)273-9063,2,102023,9000000,Fully-paid,55,FB,2023-10-30 00:00:00,GG,9000000,34277,9000000,17000000,5
4998,2023-10-30 10:53:59,vbennett@example.org,Joseph Moran,(782)362-9911x4938,1,112023,11099000,Fully-paid,10421,HL,2023-10-30 00:00:00,GG,11099000,34234,11099000,17000000,2
4999,2023-10-30 10:55:10,richardjordan@example.net,Phillip Fox,(332)376-3609,2,102023,3220000,Fully-paid,55,HL,2023-10-30 00:00:00,FB,3220000,34273,3220000,6700000,2
5000,2023-10-30 15:36:45,estrickland@example.org,Christopher Odonnell,+1-372-279-9223,1,112023,10200000,Fully-paid,5457,WOM,2023-10-30 00:00:00,GG,10200000,34268,10200000,17000000,1
5004,2023-10-30 21:18:40,bondkarina@example.com,Rachel Wright,(933)511-3744,1,112023,3780000,Fully-paid,55,TDF,2023-10-30 00:00:00,FB,3780000,34272,3780000,5400000,2
4997,2023-10-30 09:42:21,wcastro@example.org,Angel Wade,480-297-9218,1,112023,3780000,Fully-paid,13256,FB,2023-10-29 00:00:00,FB,3780000,33228,3780000,6700000,1
5001,2023-10-30 16:05:48,david87@example.org,James Martin,001-456-908-4698x185,1,102023,9999000,Fully-paid,55,TDF,2023-10-30 00:00:00,FB,9999000,34126,9999000,15000000,2
5283,2023-12-21 18:02:04,gregorynunez@example.com,Ashley Wilson,001-563-319-9050x70535,2,122023,3200000,Fully-paid,13256,FB,2023-12-21 00:00:00,FB,3200000,33263,3200000,5400000,1
4982,2023-10-26 10:57:57,robert66@example.org,Nicholas Jenkins,482.747.2993x561,2,112023,9000000,Fully-paid,1593,FB,2023-10-26 00:00:00,TL,9000000,34191,9000000,17000000,2
4977,2023-10-25 15:20:06,wanda52@example.org,Anthony Dunn,249.846.7527,2,102023,11099000,Fully-paid,55,FB,2023-10-25 00:00:00,TL,11099000,34177,11099000,17000000,2
4978,2023-10-25 15:25:49,jeffrey19@example.org,Matthew Martinez,(868)834-9544,1,102023,1900000,Fully-paid,5457,FB,2023-10-23 00:00:00,FB,1900000,33603,1900000,3800000,1
4983,2023-10-26 16:06:01,butlermichael@example.net,Tracy Riley,885.425.9549,1,102023,4099000,Fully-paid,10421,GL,2023-10-26 00:00:00,FB,4099000,32519,4099000,5400000,1
4984,2023-10-26 16:13:52,daniel52@example.org,Shari Williams,+1-780-841-8616x176,1,112023,1000000,Deposit,1659,FB,2023-10-26 00:00:00,GG,4690000,33756,1000000,6700000,2
4985,2023-10-26 16:24:52,dhartman@example.com,Sarah Lambert,+1-531-804-1246,2,112023,1700000,Fully-paid,1659,FB,2023-10-26 00:00:00,FB,1700000,34225,1700000,2500000,2
4986,2023-10-26 18:03:12,tammylee@example.org,Justin Rogers,(789)779-5122,1,102023,10000000,Deposit,10421,HL,2023-10-26 00:00:00,TL,11899000,34154,8964787,17000000,2
4987,2023-10-27 09:28:39,lynn13@example.com,James Roach,410-904-4124x58520,2,112023,2499000,Fully-paid,5457,FB,2023-10-27 00:00:00,OT,2499000,33852,2499000,4000000,1
4988,2023-10-28 09:20:21,rachelrose@example.com,David Martinez,597.288.9644x85658,2,102023,3780000,Fully-paid,55,UP,2023-10-26 00:00:00,FB,3780000,34227,3780000,5400000,1
5008,2023-10-31 15:51:01,michaelriley@example.com,Elizabeth Sweeney,687-493-9116x67538,2,102023,1766000,Past due,55,FB,2023-10-31 00:00:00,FB,3766000,33691,1766000,4600000,2
5009,2023-10-31 16:33:34,sanchezbradley@example.net,Dakota Franco,6032685483,1,112023,1000000,Deposit,1659,FB,2023-10-31 00:00:00,GG,4690000,33830,1000000,6700000,2
5010,2023-11-01 10:08:22,kimberlyrivera@example.org,Kimberly Abbott,001-770-934-2298x868,1,112023,10200000,Fully-paid,10421,TDF,2023-11-01 00:00:00,GG,10200000,34290,9444444,17000000,1
5011,2023-11-01 10:14:21,tatecarly@example.com,Eric Miller,(751)650-4023x158,1,082023,17000000,Past due,1593,DN,2023-10-31 00:00:00,GG,85000000,28117,17000000,6700000,1
5012,2023-11-01 10:22:35,amber40@example.org,Debra Johnson,610.973.5224x5106,2,,3627500,Past due,13256,UP,2023-10-31 00:00:00,FB,3989000,,3627500,,5
5013,2023-11-01 11:38:42,denise56@example.net,Mark Scott,470.852.8963,1,112023,3000000,Fully-paid,1659,TDF,2023-11-01 00:00:00,FB,3000000,34296,3000000,3800000,1
5014,2023-11-02 10:10:48,randy80@example.net,Maurice Patterson,4059932571,1,112023,3780000,Fully-paid,1659,FB,2023-11-02 00:00:00,FB,3780000,34199,3780000,5400000,2
5015,2023-11-02 15:01:52,apage@example.org,Michael Weaver,(538)788-8306,2,112023,500000,Deposit,1659,HL,2023-11-02 00:00:00,FB,2500000,30707,500000,5600000,1
5016,2023-11-02 15:06:13,ameyers@example.net,Brad Bonilla,001-978-439-2540,1,112023,2800000,Fully-paid,1659,EV,2023-11-02 00:00:00,FB,2800000,34307,2800000,5600000,1
5017,2023-11-02 16:02:24,karinareynolds@example.com,Catherine Jacobs,356.727.5679,2,112023,3766000,Fully-paid,1659,FB,2023-11-02 00:00:00,FB,3766000,33394,3766000,5400000,2
5018,2023-11-03 09:34:36,tayala@example.org,Richard Peterson,+1-376-758-9757x981,1,092023,3799000,Past due,13256,FB,2023-11-03 00:00:00,GG,11399000,32484,3799000,17000000,1
5023,2023-11-03 13:47:49,stevedean@example.org,Angela Coleman,241-564-7586x820,2,112023,3220000,Fully-paid,13256,FB,2023-11-03 00:00:00,TL,3220000,34248,3149160,5400000,1
5020,2023-11-03 09:43:19,jeffery94@example.com,Teresa Anderson,2603481123,2,112023,2500000,Fully-paid,1659,EV,2023-11-03 00:00:00,FB,2500000,34312,2500000,5600000,2
5021,2023-11-03 10:54:33,aaronpatton@example.com,Melissa Mcdaniel,001-212-800-6222x343,2,112023,5799000,Fully-paid,10421,TDF,2023-11-03 00:00:00,FB,5799000,34314,5799000,11800000,1
5022,2023-11-03 10:57:33,rmalone@example.net,Billy Cole,327-653-4235x4796,2,112023,5799000,Fully-paid,55,FB,2023-11-03 00:00:00,FB,5799000,34316,5799000,11800000,1
5024,2023-11-03 13:53:52,hebertjacqueline@example.org,Dylan Wright,206-713-4107x4815,2,112023,3220000,Fully-paid,1659,FB,2023-11-02 00:00:00,FB,3220000,34068,3220000,5400000,1
5025,2023-11-03 13:59:47,amy38@example.com,Robert Kim,347.619.6967,1,112023,3780000,Fully-paid,1659,WOM,2023-11-02 00:00:00,FB,3780000,34288,3780000,5400000,2
5026,2023-11-03 14:12:30,nancyjohnson@example.org,Jared Lucero,+1-833-458-8226x443,2,112023,4482000,Fully-paid,1659,TDF,2023-11-02 00:00:00,GG,4150000,33885,4150000,7199000,2
5027,2023-11-03 15:03:51,nharvey@example.net,Brian Walton,(781)917-6367x0873,2,112023,2200000,Fully-paid,1659,FB,2023-11-02 00:00:00,FB,2200000,32098,2200000,5600000,2
5028,2023-11-03 16:49:30,cisnerostimothy@example.net,Melissa Brown,511.875.4053,2,112023,4067280,Fully-paid,55,TDF,2023-11-03 00:00:00,GG,4067280,34298,3766000,6700000,1
5029,2023-11-03 16:57:31,jkelly@example.com,Erin Johnson,792-756-4534,1,112023,4082400,Fully-paid,10421,HL,2023-11-03 00:00:00,GG,4082400,34311,3780000,5400000,2
5032,2023-11-03 19:12:47,jeffrey74@example.net,Timothy Romero,+1-711-871-6719x312,1,112023,4399000,Fully-paid,10421,TDF,2023-11-03 00:00:00,TL,4399000,34265,4319818,7800000,1
5031,2023-11-03 17:13:05,oblake@example.org,Antonio Guzman,001-678-473-8212x55277,1,092023,0,Fully-paid,1593,OT,2023-11-03 00:00:00,FB,0,34331,0,8500000,2
5033,2023-11-03 19:15:31,shaas@example.net,Jennifer Miller,001-737-957-6954,1,112023,3780000,Fully-paid,10421,TDF,2023-11-03 00:00:00,FB,3780000,34292,3780000,5400000,2
5034,2023-11-04 10:21:00,mgonzalez@example.net,Alicia Chavez,465-421-9122,2,112023,2777778,Past due,10421,FB,2023-11-03 00:00:00,GG,4130000,34280,2777778,6700000,2
5043,2023-11-08 14:58:43,qthomas@example.net,Melissa Martinez,001-432-890-4112x2259,1,062023,2000000,Past due,13256,FB,2023-11-08 00:00:00,GG,11800000,31333,2000000,17000000,2
5036,2023-11-04 11:32:29,wrightdavid@example.org,Shane Murphy,266.672.5895x141,1,112023,4000000,Deposit,55,OT,2023-11-04 00:00:00,FB,8099000,34329,4000000,12500000,1
5037,2023-11-06 20:46:36,nbrooks@example.com,Heather Jones,(654)379-5767,2,112023,6000000,Fully-paid,10421,TDF,2023-11-06 00:00:00,FB,6000000,34351,6000000,14100000,2
5038,2023-11-06 22:07:49,jasmine17@example.net,Marc Martin,4092744882,2,112023,6000000,Fully-paid,1659,FB,2023-11-06 00:00:00,TL,6000000,34348,5892000,11900000,2
5039,2023-11-07 11:03:29,hmejia@example.net,Joseph Patterson,288.891.1176x85218,2,112023,3220000,Fully-paid,10421,FB,2023-11-06 00:00:00,FB,3220000,33535,3220000,5400000,2
